time_s,gyro_pitch_rad_s
1.78,-0.16659596967264018
1.79,-0.1365380718700486
1.8,-0.15731240170631236
1.81,-0.17200704097445563
1.82,-0.17404591638570494
1.83,-0.15844692693604825
1.84,-0.1654720232211915
1.85,-0.15609213501294597
1.86,-0.15852140045792287
1.87,-0.16402847359473233
1.88,-0.17183717659907227
1.89,-0.17860729708036766
1.9,-0.16803198985555912
1.91,-0.15512722261081066
1.92,-0.1616889557844242
1.93,-0.1764382744874298
1.94,-0.1624104276141595
1.95,-0.16045886973013845
1.96,-0.17332704046511394
1.97,-0.1631324778207884
1.98,-0.1642720384163321
1.99,-0.17646972650652903
2.0,-0.16164799335644428
2.01,-0.15980233494148366
2.02,-0.15476105761184486
2.03,-0.15523070716055878
2.04,-0.17971712389900263
2.05,-0.17548379206202513
2.06,-0.161112660803208
2.07,-0.1612740252063225
2.08,-0.16140080490524425
2.09,-0.1281531027897809
2.1,-0.16108968612644353
2.11,-0.1555495290429085
2.12,-0.15745964844177857
2.13,-0.16056766710689513
2.14,-0.17030324355601045
2.15,-0.15961658948174814
2.16,-0.17497679808909763
2.17,-0.16964537514558198
2.18,-0.17214575935461535
2.19,-0.16647458615624117
2.2,-0.14413425278220052
2.21,-0.1859274045935799
2.22,-0.16035252552254908
2.23,-0.18328912868239614
2.24,-0.17181489352174883
2.25,-0.15612677810963815
2.26,-0.16628167752726328
2.27,-0.17759801800990077
2.28,-0.1738580437939074
2.29,-0.15978228170284814
2.3000000000000003,-0.17374448947124077
2.31,-0.16412862802489175
2.32,-0.16568024489763977
2.33,-0.1724856197254361
2.34,-0.14435528682171175
2.35,-0.1592726693033966
2.36,-0.1856730033390458
2.37,-0.16335990534294065
2.38,-0.1716389026531999
2.39,-0.15628757406358187
2.4,-0.17252281909161601
2.41,-0.16552602104900838
2.42,-0.15910541749901755
2.43,-0.15527046643008502
2.44,-0.17570030516308627
2.45,-0.1668087576851774
2.46,-0.16797715618318168
2.47,-0.16952296240252904
2.48,-0.14509554222016893
2.49,-0.15845954933403636
2.5,-0.17487675533265068
2.51,-0.15284749315968243
2.52,-0.14056275402434976
2.53,-0.15121821083153464
2.54,-0.17649577029555294
2.5500000000000003,-0.16590457183944274
2.56,-0.14815450456562917
2.57,-0.16766316895249023
2.58,-0.15591283804343264
2.59,-0.15237115393833173
2.6,-0.16915534786503794
2.61,-0.16025209274294272
2.62,-0.19184269563764306
2.63,-0.1694495877252835
2.64,-0.1615096868198049
2.65,-0.1712428154666612
2.66,-0.14222459394144854
2.67,-0.17263663168816074
2.68,-0.16252498663899223
2.69,-0.15660928170370628
2.7,-0.14329891545770415
2.71,-0.1718680245309552
2.72,-0.14567827881171772
2.73,-0.15701080966121883
2.74,-0.16673410139674083
2.75,-0.1521064345019738
2.76,-0.15454782541582612
2.77,-0.16235395296374663
2.78,-0.15546943561624732
2.79,-0.15983846968054702
2.8000000000000003,-0.15467013066337731
2.81,-0.14900594367839953
2.82,-0.13959088264826278
2.83,-0.16765473471165981
2.84,-0.13377337496026506
2.85,-0.1744531851794093
2.86,-0.15628009416920274
2.87,-0.14871021217223085
2.88,-0.15161567903901457
2.89,-0.16048574703528515
2.9,-0.15617393859978937
2.91,-0.15885737122891805
2.92,-0.15965621058035392
2.93,-0.14510217524953986
2.94,-0.14986398676432752
2.95,-0.16019937908335374
2.96,-0.14411051005931308
2.97,-0.14986971603839672
2.98,-0.1446501666132927
2.99,-0.14631835248040498
3.0,-0.16074012834286514
3.01,-0.1578871233494352
3.02,-0.1446470277297608
3.03,-0.14585035252596196
3.04,-0.1519965333137312
3.0500000000000003,-0.1504470125848865
3.06,-0.13867565525002867
3.0700000000000003,-0.1571992323528263
3.08,-0.14564290887769382
3.09,-0.15296528262056874
3.1,-0.1529487155488387
3.11,-0.1396117267638432
3.12,-0.1421719436056161
3.13,-0.1421166234979024
3.14,-0.13702153143987222
3.15,-0.14968985842527383
3.16,-0.1429029175629722
3.17,-0.15264663823419397
3.18,-0.1461228075480801
3.19,-0.15048538705370365
3.2,-0.1480324790730571
3.21,-0.14286836267675737
3.22,-0.15681866440983624
3.23,-0.12752816131732023
3.24,-0.15832686036113142
3.25,-0.160222327703044
3.26,-0.13631221920996314
3.27,-0.13978874944902345
3.28,-0.14127542116934177
3.29,-0.1410436355957381
3.3000000000000003,-0.14725929326982096
3.31,-0.15591840370579232
3.3200000000000003,-0.14599618530727446
3.33,-0.15333359274623243
3.34,-0.1366179346118049
3.35,-0.1476463115134541
3.36,-0.15423680266685133
3.37,-0.14900130694111724
3.38,-0.14146331380781715
3.39,-0.15103465232035335
3.4,-0.1534240237145073
3.41,-0.1425690302024704
3.42,-0.14236002285823057
3.43,-0.1496826432911708
3.44,-0.14912688612100014
3.45,-0.14189909435098164
3.46,-0.15850335615615124
3.47,-0.15789992566641417
3.48,-0.1508123878158596
3.49,-0.1455649821145327
3.5,-0.14012393050651048
3.51,-0.12828189180357819
3.52,-0.13426127787152412
3.53,-0.14423967031984358
3.54,-0.1426328656610513
3.5500000000000003,-0.15227043869591228
3.56,-0.14223275446149292
3.5700000000000003,-0.1447367362484161
3.58,-0.13842555031318382
3.59,-0.14972769981327724
3.6,-0.13606465575735208
3.61,-0.12573354461046415
3.62,-0.141951435296129
3.63,-0.1366497075144028
3.64,-0.13356846898887179
3.65,-0.14428529227179487
3.66,-0.13783543599013084
3.67,-0.13975380376745716
3.68,-0.13870642561421478
3.69,-0.14721683238014988
3.7,-0.13904526630595937
3.71,-0.1341140999168088
3.72,-0.12438643784925958
3.73,-0.12910902753316025
3.74,-0.11697383778705663
3.75,-0.1459831227456887
3.76,-0.12939047679887744
3.77,-0.1360843432526539
3.78,-0.11582385077535547
3.79,-0.14560900879464514
3.8,-0.1457274115012009
3.81,-0.14312830019162692
3.82,-0.1581775173756242
3.83,-0.14200029475789522
3.84,-0.1441382459630229
3.85,-0.13484713922869773
3.86,-0.13273765076507282
3.87,-0.11719760423109744
3.88,-0.1262591382825879
3.89,-0.14133643278992744
3.9,-0.14435551197893798
3.91,-0.13025608635848057
3.92,-0.1481814614423599
3.93,-0.11646832664086705
3.94,-0.12279222722817533
3.95,-0.13908202433835468
3.96,-0.15132517424257166
3.97,-0.12045858508169326
3.98,-0.13494610335441967
3.99,-0.1212258520252003
4.0,-0.14935151458696358
4.01,-0.13920412262744214
4.0200000000000005,-0.13296098076128
4.03,-0.1323465680367057
4.04,-0.13711989612239836
4.05,-0.1261935215547755
4.0600000000000005,-0.14290091794599488
4.07,-0.13345111627752415
4.08,-0.13062689000131422
4.09,-0.12648790249992561
4.1,-0.12431850911011079
4.11,-0.1424833716494252
4.12,-0.14638031467323903
4.13,-0.1180645603054797
4.14,-0.12732028151876018
4.15,-0.13793032218693754
4.16,-0.11473591909070109
4.17,-0.12889262638027643
4.18,-0.11805829183965712
4.19,-0.12897793232448332
4.2,-0.10884745944331824
4.21,-0.11170332566193696
4.22,-0.13154815068187514
4.23,-0.11914456050046783
4.24,-0.12220826310502501
4.25,-0.11477745754079731
4.26,-0.13791476236011746
4.2700000000000005,-0.12120677814836141
4.28,-0.11728482947990372
4.29,-0.14525827367006994
4.3,-0.13930529748461856
4.3100000000000005,-0.14766690299130372
4.32,-0.12977055988475458
4.33,-0.11970302689302088
4.34,-0.1116568904725599
4.3500000000000005,-0.12574158433578336
4.36,-0.10999851332160578
4.37,-0.13988789128119034
4.38,-0.14292298599140427
4.39,-0.1262470060482326
4.4,-0.12165333006678543
4.41,-0.12562348092531142
4.42,-0.14577360195931427
4.43,-0.12579313260658778
4.44,-0.13774948719339056
4.45,-0.1178110402612099
4.46,-0.12064487516723561
4.47,-0.13351287029462655
4.48,-0.12905608381401645
4.49,-0.13431302383313984
4.5,-0.12415128956179163
4.51,-0.11377682547853542
4.5200000000000005,-0.13298940336440584
4.53,-0.11789571997833125
4.54,-0.1280429553493243
4.55,-0.13047345700181476
4.5600000000000005,-0.12341954085765268
4.57,-0.13250633161731665
4.58,-0.12749523854063263
4.59,-0.13374253078652898
4.6000000000000005,-0.1019216794277671
4.61,-0.12102164982815701
4.62,-0.12817707381925475
4.63,-0.11884573486935927
4.64,-0.1219147145473345
4.65,-0.12280721789669051
4.66,-0.11426213342561505
4.67,-0.11263519538139803
4.68,-0.12532195236806967
4.69,-0.1255819908564301
4.7,-0.12238139489612902
4.71,-0.14245736371119286
4.72,-0.13439754422092995
4.73,-0.10538458257380064
4.74,-0.10241155258548505
4.75,-0.12115971011358116
4.76,-0.11271211830892054
4.7700000000000005,-0.11517374553694636
4.78,-0.08730622176064631
4.79,-0.10670828981483234
4.8,-0.11899245295462756
4.8100000000000005,-0.12707815129402325
4.82,-0.13339691439345164
4.83,-0.11510775631351107
4.84,-0.12451608151543693
4.8500000000000005,-0.13098553519545333
4.86,-0.12303939636889537
4.87,-0.12720006512889084
4.88,-0.09932433720126806
4.89,-0.10719077809163328
4.9,-0.11589858059192558
4.91,-0.10083135047451225
4.92,-0.11466930839504912
4.93,-0.12386829776852344
4.94,-0.0998369466873092
4.95,-0.1094920888851501
4.96,-0.12506692560865207
4.97,-0.11641140118031178
4.98,-0.12307802554953647
4.99,-0.12796394989412638
5.0,-0.10468857027683859
5.01,-0.0946708587328822
5.0200000000000005,-0.1275656690671093
5.03,-0.10776556051332227
5.04,-0.11971723199935426
5.05,-0.11789790992608866
5.0600000000000005,-0.11876674389514859
5.07,-0.12129916208198215
5.08,-0.11199079133954142
5.09,-0.12060256779750088
5.1000000000000005,-0.10940586539256521
5.11,-0.11243049192604397
5.12,-0.114135580743926
5.13,-0.12064004063396906
5.14,-0.1171507373151361
5.15,-0.10364804989602314
5.16,-0.10601204838886678
5.17,-0.1206163525303514
5.18,-0.10966738021326934
5.19,-0.10296706016747752
5.2,-0.12699553879201073
5.21,-0.10468876649533844
5.22,-0.11656981763206377
5.23,-0.10405913540381428
5.24,-0.11721958727540487
5.25,-0.12745802296913147
5.26,-0.12550716619409732
5.2700000000000005,-0.10857376667775999
5.28,-0.10628060071611649
5.29,-0.11774453752375129
5.3,-0.10213932877210256
5.3100000000000005,-0.1249646731216353
5.32,-0.10883482708732366
5.33,-0.12010908548124126
5.34,-0.11434251695080848
5.3500000000000005,-0.10717573968884174
5.36,-0.11607976876659991
5.37,-0.11114743740257156
5.38,-0.0970655387123986
5.39,-0.11272430811675808
5.4,-0.09842572837880796
5.41,-0.11790731518788296
5.42,-0.10114013858719197
5.43,-0.09185076390528019
5.44,-0.13081150023623542
5.45,-0.11389294756922376
5.46,-0.0999825473813703
5.47,-0.10761332913991824
5.48,-0.10170135521642899
5.49,-0.11128293551941411
5.5,-0.10420778543103859
5.51,-0.1064613841198135
5.5200000000000005,-0.09305804720905113
5.53,-0.10202324178543416
5.54,-0.10102333099997488
5.55,-0.10835035831588556
5.5600000000000005,-0.10894020413160584
5.57,-0.1082225977294539
5.58,-0.09978568758792412
5.59,-0.10777356461322703
5.6000000000000005,-0.10049979805477567
5.61,-0.08247767983653541
5.62,-0.09435489468908297
5.63,-0.10616114193565242
5.64,-0.09072384153334345
5.65,-0.106652116111066
5.66,-0.12278829505480963
5.67,-0.11232390402204685
5.68,-0.12078725339472425
5.69,-0.10543106251787789
5.7,-0.10156863574799609
5.71,-0.08482563478814896
5.72,-0.09815821718588197
5.73,-0.10345627199544405
5.74,-0.0928092775793909
5.75,-0.12305304219588555
5.76,-0.09842418640509734
5.7700000000000005,-0.09291060823549942
5.78,-0.1152443342795731
5.79,-0.088860424659543
5.8,-0.09675277408630725
5.8100000000000005,-0.10413066836351301
5.82,-0.09349029783279725
5.83,-0.07695178962459413
5.84,-0.09768093005650774
5.8500000000000005,-0.09685853212543213
5.86,-0.10377576165019474
5.87,-0.10752227863773643
5.88,-0.09056242505541753
5.89,-0.10726883414707998
5.9,-0.09783480900618167
5.91,-0.10316978262915276
5.92,-0.09344640648649657
5.93,-0.09474283861800811
5.94,-0.0875475720846851
5.95,-0.10286690292783847
5.96,-0.10030950992841811
5.97,-0.10724267230566596
5.98,-0.10174249401363622
5.99,-0.09337133324211208
6.0,-0.08941947810877778
6.01,-0.10605629185815336
6.0200000000000005,-0.08798410093831699
6.03,-0.0829695492480861
6.04,-0.09223759171545708
6.05,-0.07745023983911954
6.0600000000000005,-0.10380259061889294
6.07,-0.10835798896139327
6.08,-0.11354562959682378
6.09,-0.08064521034420925
6.1000000000000005,-0.08890946376251362
6.11,-0.09585667381272454
6.12,-0.0923490869747721
6.13,-0.10625184869941647
6.140000000000001,-0.07038786182122572
6.15,-0.09340183119039501
6.16,-0.09344899410863357
6.17,-0.08713441221243617
6.18,-0.08943135963354586
6.19,-0.0918522221106609
6.2,-0.10184565406313811
6.21,-0.08907630974378744
6.22,-0.07482106875501586
6.23,-0.08003767025577242
6.24,-0.07741079808347863
6.25,-0.09830585147045125
6.26,-0.1029410101234494
6.2700000000000005,-0.09415433537512358
6.28,-0.09219095856775895
6.29,-0.08165827155432742
6.3,-0.10937704992820628
6.3100000000000005,-0.07700935552622115
6.32,-0.09373763138980878
6.33,-0.0962792958165145
6.34,-0.10198470108879597
6.3500000000000005,-0.1082656362954789
6.36,-0.08333901655281155
6.37,-0.09069143670193586
6.38,-0.10417836114559013
6.390000000000001,-0.10408391809882746
6.4,-0.09434559875401809
6.41,-0.07415240177498518
6.42,-0.09329364045577354
6.43,-0.10558451183053887
6.44,-0.09286611456673693
6.45,-0.09299176837544351
6.46,-0.1170894958703035
6.47,-0.09051992379312741
6.48,-0.09214291598164667
6.49,-0.08272835341414461
6.5,-0.07105795431841135
6.51,-0.07813921601684543
6.5200000000000005,-0.0919513581404985
6.53,-0.1001855901847931
6.54,-0.06324484895010758
6.55,-0.08824463565391041
6.5600000000000005,-0.08855615833545442
6.57,-0.08879559277662913
6.58,-0.08643264549805024
6.59,-0.08971651014978362
6.6000000000000005,-0.09386920193967696
6.61,-0.09346111124457013
6.62,-0.08818025983557419
6.63,-0.09314744671749504
6.640000000000001,-0.09470239652023414
6.65,-0.08637064517198023
6.66,-0.08984599870971455
6.67,-0.07211784733891641
6.68,-0.11352929887936501
6.69,-0.07596663001347127
6.7,-0.07428321980187161
6.71,-0.1073406239963982
6.72,-0.08989652560732449
6.73,-0.0900472656686935
6.74,-0.1002714619461256
6.75,-0.09383828181259775
6.76,-0.09702992657451388
6.7700000000000005,-0.06826580140926987
6.78,-0.07629634546716889
6.79,-0.0728024891210359
6.8,-0.07816651849923795
6.8100000000000005,-0.09653924558823629
6.82,-0.09035971020518534
6.83,-0.08008683377816982
6.84,-0.09706822274922736
6.8500000000000005,-0.07758362027720851
6.86,-0.08698381434042304
6.87,-0.08819602127222467
6.88,-0.07720576459003908
6.890000000000001,-0.07974058163088239
6.9,-0.08766102741676249
6.91,-0.07232652039630191
6.92,-0.09459920713235836
6.93,-0.07749827704054636
6.94,-0.07759598465755085
6.95,-0.0864921316504166
6.96,-0.08000531393820301
6.97,-0.09564806467151822
6.98,-0.07376725223515099
6.99,-0.08472744697952889
7.0,-0.08797686953785999
7.01,-0.07213107214706471
7.0200000000000005,-0.0895364385270438
7.03,-0.0964497646944095
7.04,-0.09780390717765733
7.05,-0.0760502939112076
7.0600000000000005,-0.09478777982786282
7.07,-0.06430895283864554
7.08,-0.10254991310633511
7.09,-0.06464009621656171
7.1000000000000005,-0.07936884304416052
7.11,-0.08232082398929222
7.12,-0.08667787657366859
7.13,-0.07711263536947659
7.140000000000001,-0.08135597255683698
7.15,-0.06982255413087098
7.16,-0.0795895624144305
7.17,-0.07910540584589591
7.18,-0.08412144877382625
7.19,-0.08093200467768907
7.2,-0.07716207104685881
7.21,-0.09721963131543736
7.22,-0.09347797841395633
7.23,-0.07244197794219495
7.24,-0.07804477675175599
7.25,-0.08147239392460039
7.26,-0.07932766739273588
7.27,-0.07591595206360048
7.28,-0.0846694439832063
7.29,-0.08693528754400592
7.3,-0.07707449521421868
7.31,-0.08869769664092632
7.32,-0.07471277523154538
7.33,-0.0957027847205909
7.34,-0.06826734924312626
7.35,-0.07371519780441838
7.36,-0.07576345133985674
7.37,-0.06837972285220616
7.38,-0.061435079066314735
7.390000000000001,-0.0678296192923874
7.4,-0.09626586304791186
7.41,-0.0905369942497933
7.42,-0.08387381590696728
7.43,-0.07724942546884565
7.44,-0.07221875044522276
7.45,-0.08453808079545234
7.46,-0.07529857281904521
7.47,-0.08460596177933032
7.48,-0.08305349503289068
7.49,-0.09089140339550061
7.5,-0.08594388947101254
7.51,-0.09011545505181033
7.52,-0.08624467912192882
7.53,-0.06583715000702821
7.54,-0.08575546016819903
7.55,-0.049825833975164185
7.56,-0.07110493707804161
7.57,-0.07407849248940646
7.58,-0.08439944337626654
7.59,-0.06870205084745368
7.6,-0.08135108218054464
7.61,-0.07426442823074209
7.62,-0.04977376959333765
7.63,-0.0762255666560354
7.640000000000001,-0.06366284909572203
7.65,-0.08207822125093667
7.66,-0.07528747440475972
7.67,-0.057120971415918306
7.68,-0.08099029030623957
7.69,-0.05648802769941441
7.7,-0.06742713698440554
7.71,-0.08002171458413487
7.72,-0.06796560527226618
7.73,-0.06445701728910071
7.74,-0.06785758251506722
7.75,-0.08967128887471205
7.76,-0.08113401013169838
7.77,-0.07623165657506495
7.78,-0.07439486951346046
7.79,-0.0673381104359067
7.8,-0.07166234682906095
7.81,-0.0866875531670503
7.82,-0.06942710922889947
7.83,-0.06701843199349937
7.84,-0.0674218083833778
7.85,-0.06210754892434327
7.86,-0.06447199607713847
7.87,-0.06811549465757463
7.88,-0.07330524507079937
7.890000000000001,-0.089109702808483
7.9,-0.06810062817977014
7.91,-0.07021686018727769
7.92,-0.06947508361478487
7.930000000000001,-0.0848556994044237
7.94,-0.08279632597572043
7.95,-0.06135198280750956
7.96,-0.07217701611465044
7.97,-0.06486461197109696
7.98,-0.07129478939909509
7.99,-0.07117896458772864
8.0,-0.06199243815888812
8.01,-0.07643467000501414
8.02,-0.07021215662842437
8.03,-0.07569545308162422
8.040000000000001,-0.07531719138699225
8.05,-0.07396367143530778
8.06,-0.06855052483964526
8.07,-0.07545945154208807
8.08,-0.05801469644917999
8.09,-0.07941881196160164
8.1,-0.07224212476464759
8.11,-0.07467157578156994
8.120000000000001,-0.055705530115005564
8.13,-0.06811099127728285
8.14,-0.05965950954408655
8.15,-0.08473515991420841
8.16,-0.0671108397024604
8.17,-0.06078700514496112
8.18,-0.06876262818810876
8.19,-0.05883300327226337
8.2,-0.07456321419639092
8.21,-0.0551995615090797
8.22,-0.04620694428998419
8.23,-0.07272738404535978
8.24,-0.07345727981163862
8.25,-0.054371849209032874
8.26,-0.05301359515629478
8.27,-0.07394172283425739
8.28,-0.07281898010258238
8.290000000000001,-0.07133913095116126
8.3,-0.08187014664538676
8.31,-0.07751670162974349
8.32,-0.07827631467075717
8.33,-0.07581779198646578
8.34,-0.06839175935392941
8.35,-0.06560804246252629
8.36,-0.05235064971257282
8.370000000000001,-0.07774484585765382
8.38,-0.057823918672327154
8.39,-0.06971305517164478
8.4,-0.06797401525835284
8.41,-0.060637582552702865
8.42,-0.07851958542667298
8.43,-0.06337504447692359
8.44,-0.06544158616388783
8.45,-0.0620887521015972
8.46,-0.06402892561461972
8.47,-0.042275149428724845
8.48,-0.07311328156886246
8.49,-0.07195377497672158
8.5,-0.07278332788447395
8.51,-0.07201500520238834
8.52,-0.07274261158650647
8.53,-0.05438727694201127
8.540000000000001,-0.05198129808318644
8.55,-0.07180289892138546
8.56,-0.07432828499270959
8.57,-0.06120006558303026
8.58,-0.0713461428357777
8.59,-0.059404485577240485
8.6,-0.0636146657788714
8.61,-0.08071163099439842
8.620000000000001,-0.04998963406357729
8.63,-0.04741660870058527
8.64,-0.07141417555447867
8.65,-0.06907441206473913
8.66,-0.062250055697316745
8.67,-0.06167566088327105
8.68,-0.05834651197906039
8.69,-0.0447418426768533
8.700000000000001,-0.0665255018121949
8.71,-0.07265135223183683
8.72,-0.07837413173784137
8.73,-0.07180300957774889
8.74,-0.06473795928483037
8.75,-0.04637430254259023
8.76,-0.06940939759821842
8.77,-0.06190902087086951
8.78,-0.06422495799271001
8.790000000000001,-0.052090838297396455
8.8,-0.03861970259064869
8.81,-0.0691121846475257
8.82,-0.06861257606787581
8.83,-0.05319147262483817
8.84,-0.056729281621498484
8.85,-0.04499645405977627
8.86,-0.05753979221389985
8.870000000000001,-0.06688775791395349
8.88,-0.0573042680290131
8.89,-0.05203997641576842
8.9,-0.054838602977941756
8.91,-0.05788731381780071
8.92,-0.05221015339091735
8.93,-0.05110100736722607
8.94,-0.04888965314002733
8.950000000000001,-0.05614164067230598
8.96,-0.06421763345124763
8.97,-0.06099724532595667
8.98,-0.05031743830682503
8.99,-0.07047024645631886
9.0,-0.05853273413480409
9.01,-0.0660716481919405
9.02,-0.06176981967367973
9.03,-0.049191971677289406
9.04,-0.059984936121729365
9.05,-0.061351211404955905
9.06,-0.07533400141033869
9.07,-0.0541929798829119
9.08,-0.05512096105823415
9.09,-0.03986375405836509
9.1,-0.0644947924262084
9.11,-0.05914642517406281
9.12,-0.05876521875928305
9.13,-0.045405857857207146
9.14,-0.06205488804986592
9.15,-0.0582334656116498
9.16,-0.054866669007586605
9.17,-0.05900170018165453
9.18,-0.06525448788338098
9.19,-0.05877181405593991
9.2,-0.049899159526070366
9.21,-0.0708235926867334
9.22,-0.059151904049192336
9.23,-0.06740616723761653
9.24,-0.04837804703434068
9.25,-0.07548413125301334
9.26,-0.06576542288563308
9.27,-0.05632821984902239
9.28,-0.0443694231003116
9.29,-0.06060668000570617
9.3,-0.06542587445406288
9.31,-0.04098719663418281
9.32,-0.07420397936355223
9.33,-0.08163715636797421
9.34,-0.05517439066130078
9.35,-0.06452069617472551
9.36,-0.06963827976003552
9.37,-0.05226836212923146
9.38,-0.05684007029245401
9.39,-0.06484518883080367
9.4,-0.07193394431378304
9.41,-0.05033299599921455
9.42,-0.052482396047256186
9.43,-0.05990317303731722
9.44,-0.04037221747867484
9.45,-0.06946677305093192
9.46,-0.07394867840083459
9.47,-0.06554017050248244
9.48,-0.05900477334817997
9.49,-0.05604350081152798
9.5,-0.06081739522415229
9.51,-0.054812775736342315
9.52,-0.07077717322310993
9.53,-0.0437527349687232
9.54,-0.058940646112315184
9.55,-0.046875079183194224
9.56,-0.05454983563914906
9.57,-0.05333875555154126
9.58,-0.052137959243417256
9.59,-0.05328803506130024
9.6,-0.05126752466778106
9.61,-0.04433300026234288
9.62,-0.05558922758701869
9.63,-0.05039445461164167
9.64,-0.05831204000707277
9.65,-0.042943838580679475
9.66,-0.06403939707415529
9.67,-0.03919666757623824
9.68,-0.05753838271663063
9.69,-0.07137541794336288
9.7,-0.05571761788145621
9.71,-0.06374030413508561
9.72,-0.04845460708296816
9.73,-0.0633186659593697
9.74,-0.06118577180851269
9.75,-0.07555098298565781
9.76,-0.06111040316971317
9.77,-0.08075802289543467
9.78,-0.07229027215512923
9.79,-0.048779235616208824
9.8,-0.04845764218068298
9.81,-0.05199345247585466
9.82,-0.06585029603220252
9.83,-0.0565902763327939
9.84,-0.05608193751729727
9.85,-0.06756242911774882
9.86,-0.04087778965020249
9.87,-0.04707126018306339
9.88,-0.05798775490098544
9.89,-0.05544260421094199
9.9,-0.05356110307230588
9.91,-0.0759958672844717
9.92,-0.057983998592273864
9.93,-0.06226589198853648
9.94,-0.06539619281473215
9.95,-0.05812505724286214
9.96,-0.037271368993479076
9.97,-0.04877410393855709
9.98,-0.06082873910313007
9.99,-0.04932565646539182
10.0,-0.040992583491455375
10.01,-0.045674573225907206
10.02,0.5399581372143409
10.03,0.4765364997308016
10.04,0.4255741757430325
10.05,0.3578629385213074
10.06,0.2988814661137604
10.07,0.23366999517438858
10.08,0.17722776287653405
10.09,0.10337491311701912
10.1,0.06695209944152267
10.11,0.0042565287232858955
10.12,-0.02469389952045124
10.13,-0.09604893568940208
10.14,-0.1113149293396317
10.15,-0.16190848401265293
10.16,-0.2012593897664606
10.17,-0.2260910721020888
10.18,-0.24666761473240192
10.19,-0.2572405558513594
10.2,-0.2702198915801553
10.21,-0.29127655950168596
10.22,-0.2922075223500674
10.23,-0.27353220051056565
10.24,-0.2774911261612989
10.25,-0.28730611769474373
10.26,-0.28556546626285717
10.27,-0.27668449403582224
10.28,-0.2616455609150398
10.29,-0.2661546722402424
10.3,-0.24518661536939265
10.31,-0.2448083925567263
10.32,-0.2087378015497568
10.33,-0.1902257129180662
10.34,-0.18510575279762295
10.35,-0.14795143103292457
10.36,-0.15942286317134902
10.37,-0.1455361488920046
10.38,-0.11280574573273626
10.39,-0.08932520579720886
10.4,-0.0684279903631121
10.41,-0.0761691010394577
10.42,-0.048044995670528334
10.43,-0.04748395969357587
10.44,-0.0381656993192636
10.45,-0.018056637211629475
10.46,-0.011959679542625803
10.47,-0.02697892545571869
10.48,0.009684111406828259
10.49,0.013740832517346518
10.5,-0.0023732399151209956
10.51,0.010748537370054791
10.52,0.013658136265163389
10.53,0.012332425407581771
10.54,0.0043786209449032994
10.55,0.0025420848576742823
10.56,0.007676201023525949
10.57,0.017707667003109547
10.58,0.008919789603797024
10.59,-0.003184576804637858
10.6,0.004889307843154549
10.61,-0.03497265999144865
10.62,0.001104573837750835
10.63,-0.0318417578026671
10.64,-0.02222965391467172
10.65,-0.033999561806877035
10.66,-0.039927100603626864
10.67,-0.019477262815275804
10.68,-0.03974904311547661
10.69,-0.03543372181156794
10.7,-0.04299948106232353
10.71,-0.041166273599857986
10.72,-0.048325320102709346
10.73,-0.0648116198250964
10.74,-0.044624419942525084
10.75,-0.06183802817055063
10.76,-0.0744829146388109
10.77,-0.06491760992961733
10.78,-0.047054263558390694
10.79,-0.054697867435004766
10.8,-0.06754751390832849
10.81,-0.06814971938198108
10.82,-0.06821974465097962
10.83,-0.044349042957015194
10.84,-0.06119548477903866
10.85,-0.0604174083447907
10.86,-0.05394294629329577
10.87,-0.06123160705482367
10.88,-0.06545037207492184
10.89,-0.06395150384809448
10.9,-0.06174018098763524
10.91,-0.06036057187262171
10.92,-0.051623362028825295
10.93,-0.05725676360325131
10.94,-0.0493086454583615
10.95,-0.056299045228098615
10.96,-0.05357477366004819
10.97,-0.07323777736193407
10.98,-0.04302405962255798
10.99,-0.04770097337696727
11.0,-0.04021978065481577
11.01,-0.07825903536212518
11.02,-0.02757754847979702
11.03,-0.04909447216807493
11.04,-0.03592942569510134
11.05,-0.056800075092104205
11.06,-0.03974065020636271
11.07,-0.05594699217629047
11.08,-0.05127054418317846
11.09,-0.025585764952808333
11.1,-0.046396211791637956
11.11,-0.04214468446155557
11.12,-0.03550996560269806
11.13,-0.03920270787302785
11.14,-0.04265638807734924
11.15,-0.04055885568268244
11.16,-0.02026355906070625
11.17,-0.04499897143771825
11.18,-0.04256715489390582
11.19,-0.03425181781832537
11.2,-0.03390288629719167
11.21,-0.033302115397919996
11.22,-0.039009057431264954
11.23,-0.05705549709260392
11.24,-0.029521180087083442
11.25,-0.05754612773907698
11.26,-0.04327717957825536
11.27,-0.05405777818494817
11.28,-0.04735585495091722
11.29,-0.043612005642091084
11.3,-0.04385505635236826
11.31,-0.043000778486690955
11.32,-0.031215478095546634
11.33,-0.042930340719218196
11.34,-0.05000040375813339
11.35,-0.03799106069795423
11.36,-0.0357904268032523
11.37,-0.059994931816863425
11.38,-0.041759743010170325
11.39,-0.040718918095709225
11.4,-0.05068620717087932
11.41,-0.03391760912746131
11.42,-0.049124783039312364
11.43,-0.04630480906261718
11.44,-0.04921584607463149
11.45,-0.04724354579976732
11.46,-0.058267408554678005
11.47,-0.06160305106915874
11.48,-0.03114936194789628
11.49,-0.05545126033354007
11.5,-0.05677948738960267
11.51,-0.06828131165803064
11.52,-0.053017968363867116
11.53,-0.05974035587215079
11.54,-0.029971555258154207
11.55,-0.03617779953600056
